date,old_ticker,new_ticker
28/2/2018,PCLN,BKNG
20/2/2018,AVIR,VXRT
14/2/2018,YERR,YRIV
14/2/2018,SSN,SSNYQ
13/2/2018,CVO,CVOVQ
12/2/2018,SRUN,AMRQQ
7/2/2018,WYIG,GDC
6/2/2018,GSHTU,VRRM
6/2/2018,MSDI,NMTRQ
6/2/2018,MIIIU,IEA
6/2/2018,ADAT,AGHC
5/2/2018,GPAC,PRPL
5/2/2018,CQPTY,CLGN
3/2/2018,GIG.U,KLR
2/2/2018,SKLN,POAI
31/1/2018,WPCS,SBLX
31/1/2018,LGC.U,IDICQ
31/1/2018,SVON,ELOX
18/1/2018,NEOT,EVFM
16/1/2018,VNTV,WP
11/1/2018,CUBN,RBNC
8/1/2018,FH,XWEL
8/1/2018,INCR,SYNH
8/1/2018,CLNT,SEII
8/1/2018,PPHM,CDMO
5/1/2018,ITEK,RCKT
5/1/2018,LTEA,LBCC
4/1/2018,CNNX,CNXM
4/1/2018,ESDI,BLNE
2/1/2018,XCO,XCOOQ
2/1/2018,GALE,SLS
2/1/2018,HLS,EHC
31/12/2019,GEMP,MTVA
30/12/2019,SPNV,SPNX
26/12/2019,CRR,CRRTQ
24/12/2019,JIH.U,JBI
24/12/2019,SFTW.U,BKSY
23/12/2019,HOS,HOSSQ
19/12/2019,NFC,NFH
19/12/2019,HSAC,IMVT
18/12/2019,TXHD,KOAN
18/12/2019,DGSE,ELA
17/12/2019,HCCOU,TLMD
12/12/2019,MCMJU,LFLY
12/12/2019,DRNE,COMS
11/12/2019,LATNU,PROCF
11/12/2019,GRNVU,MCOM
11/12/2019,JEC,J
10/12/2019,BBT,TFC
6/12/2019,CBS,PSKY
6/12/2019,CBS.A,PARAA
3/12/2019,BAS,BASXQ
29/11/2019,KEG,KEGX
29/11/2019,PPDF,FINV
26/11/2019,GIG,KLR
25/11/2019,FCRE,GADS
25/11/2019,DF,DFODQ
21/11/2019,TPGH,ACEL
20/11/2019,QUES,OMQS
20/11/2019,APXTU,AVPT
18/11/2019,GLEO.U,SHPWQ
18/11/2019,OLBG,OLB
18/11/2019,FRGA,FRG
15/11/2019,TMCX,BRMK
14/11/2019,SWKUU,SWT
12/11/2019,ORSNU,UK
11/11/2019,TTS,TTSH
11/11/2019,DFBH,AHCO
8/11/2019,HAIR,VERO
7/11/2019,UPL,UPLCQ
7/11/2019,EXPCU,SRTA
7/11/2019,DTEFU,DTP
5/11/2019,CTRP,TCOM
5/11/2019,IGMB,NUTX
5/11/2019,SYMC,GEN
5/11/2019,HCP,DOC
3/11/2019,NPAUU,ASTS
1/11/2019,KOOL,THMO
1/11/2019,CUR,PALI
31/10/2019,FRAC,NEX
29/10/2019,CHAC,PHGE
29/10/2019,GLAC,GTEC
28/10/2019,SPN,SPNX
28/10/2019,IPOA,SPCE
28/10/2019,NANO,ONTO
28/10/2019,AMR,AMRQQ
28/10/2019,MPO,AMPY
28/10/2019,AAC,AACH
24/10/2019,REPR,KRMD
24/10/2019,BRKMY,BAK
23/10/2019,OHGI,TGHI
23/10/2019,LRAD,GNSS
22/10/2019,ATAI,AACG
21/10/2019,TAXA,FRG
20/10/2019,BHGE,BKR
18/10/2019,FHL,FUTU
15/10/2019,ATU,EPAC
10/10/2019,IDSY,AIOT
9/10/2019,THBRU,INDI
4/10/2019,SSPKU,MAPS
2/10/2019,AVMXY,RCEL
1/10/2019,EGI,ERLFF
1/10/2019,AUO,AUOTY
30/9/2019,HSGX,OCGN
25/9/2019,DGLF,FUBO
19/9/2019,LAZX,YYAI
19/9/2019,BT,BTTGY
19/9/2019,DAVE,BBQ
18/9/2019,SBE.U,CHPT
17/9/2019,OAC.U,HIMS
13/9/2019,CPAAU,ADV
12/9/2019,OZM,SCU
11/9/2019,CCNI,HQI
11/9/2019,ARCI,ALTS
9/9/2019,SCPE.U,RKLYQ
6/9/2019,HLTH,NRTSF
5/9/2019,PIC.U,SPRU
3/9/2019,CMFN,ICMB
3/9/2019,VICL,FRTX
3/9/2019,CNAC,DMTKQ
3/9/2019,HEB,AIM
27/8/2019,XYN,XYNO
22/8/2019,SOUEU,SOLN
22/8/2019,GXGXU,CELU
20/8/2019,UBNT,UI
19/8/2019,CHFC,TCF
16/8/2019,NFINU,TRIRF
16/8/2019,PES,PESXQ
16/8/2019,TMK,GL
14/8/2019,TRKK,NXPL
12/8/2019,AQXP,NGNE
12/8/2019,BTX,LCTX
12/8/2019,BRAC,AGAE
9/8/2019,EPE,EPEGQ
9/8/2019,SMMCU,BTRS
6/8/2019,QTM,QMCO
5/8/2019,WNDM,SMTI
5/8/2019,KUTG,KULR
5/8/2019,CIC,CTOS
5/8/2019,TRUU,CHUC
1/8/2019,GSVC,SSSS
1/8/2019,AGBAU,ILLR
31/7/2019,ESV,VALPQ
31/7/2019,TFVR,RCAT
30/7/2019,CCX.U,SKIL
29/7/2019,AETI,SLNG
29/7/2019,CYTX,PSTV
27/7/2019,BABY,NTUS
25/7/2019,HK,HKRSQ
25/7/2019,HYACU,ARKO
23/7/2019,CADC,ZNB
23/7/2019,CTRV,HEPA
22/7/2019,FLKS,SLRX
22/7/2019,CCFH,HSBI
22/7/2019,GMXAY,GMAB
19/7/2019,IHTM,IHRT
17/7/2019,EVLV,IMBIQ
17/7/2019,MYND,EMMA
16/7/2019,OHRP,NBSE
16/7/2019,MDVX,HCYT
15/7/2019,AITB,XAIR
15/7/2019,TBRG,RPAY
11/7/2019,TI,TIIAY
11/7/2019,TI.A,TIAIY
3/7/2019,GIX.U,UPHL
1/7/2019,PYDS,USIO
1/7/2019,HRS,LHX
1/7/2019,BFR,BBAR
28/6/2019,IAA.W,IAA
27/6/2019,CHKE,APEX
25/6/2019,PAACU,LGHL
25/6/2019,HSACU,IMVT
21/6/2019,JSYN,ISUNQ
20/6/2019,DOMGL,DCUE
18/6/2019,AMCN,YDKG
18/6/2019,SMI,SMICY
18/6/2019,SNHY,HLIO
18/6/2019,LCAHU,GNOG
18/6/2019,PDVW,ATEX
17/6/2019,AIPT,POAI
14/6/2019,INSUU,SFTGQ
13/6/2019,CBK,CBKCQ
12/6/2019,QSHI,KAVL
12/6/2019,FTD,FTDCQ
12/6/2019,RBY,BNAUF
10/6/2019,GTXI,ONCT
10/6/2019,RNN,IRD
10/6/2019,SBOT,EDSA
7/6/2019,NAO,HOFSQ
4/6/2019,MFCB,SRL
3/6/2019,OMAD,PACK
3/6/2019,HCLP,HCRSQ
3/6/2019,DWDP,DD
31/5/2019,PBM,PBMLF
23/5/2019,KTB.W,KTB
20/5/2019,SSLJ,YGTYF
20/5/2019,TRLI,NIXX
20/5/2019,FLF,FLFG
20/5/2019,JFKKU,EQOSQ
20/5/2019,UBSH,AUB
17/5/2019,KNM,KNMCY
16/5/2019,BCAC,XYNO
16/5/2019,ACTTU,FREE
15/5/2019,FSTW,KOAN
14/5/2019,WFT,WFTIQ
14/5/2019,PTCI,SILO
14/5/2019,HICKA,CRAWA
14/5/2019,BRS,BRSWQ
9/5/2019,DPHCU,RIDEQ
8/5/2019,SN,SNECQ
8/5/2019,CRSAU,LVOX
7/5/2019,TRNE.U,DM
7/5/2019,ALQA,ADYX
6/5/2019,CMSS,KXIN
3/5/2019,RPLA.U,FOA
1/5/2019,LEVB,YCBD
30/4/2019,YGE,YGEHY
30/4/2019,NVMM,REKR
29/4/2019,TPNL,PAYS
29/4/2019,BRPM.U,ALTG
26/4/2019,ZX,ZXAIY
26/4/2019,WTRZU,WTRU
25/4/2019,ACAMU,LOTZ
24/4/2019,SHLL.U,HYLN
22/4/2019,WTW,WGHTQ
18/4/2019,HCACU,GOEVQ
18/4/2019,ORRP,ABAT
17/4/2019,OPHT,ISEE
15/4/2019,BPI,ZVOI
15/4/2019,VTL,IMUX
15/4/2019,TWLV,BROGF
12/4/2019,CAW,CAWW
9/4/2019,PRAN,ATHE
8/4/2019,VRRB,TONX
5/4/2019,CLD,CLDPQ
3/4/2019,RMG.UN,RMO
2/4/2019,DOW.W,DOW
2/4/2019,DSW,DBI
2/4/2019,KCAP,BCIC
1/4/2019,SXE,SXEEQ
29/3/2019,TIS,TISUQ
29/3/2019,THCBU,MVST
28/3/2019,PTIE,SAVA
28/3/2019,PVT.U,KLDI
27/3/2019,PHIIK,PHIKQ
27/3/2019,GMHIU,LAZR
27/3/2019,ORPN,ENLV
26/3/2019,PKD,PKDSQ
21/3/2019,BXE,BXEFF
21/3/2019,AMGP,AM
20/3/2019,FUSZD,TONX
19/3/2019,EAGL,TH
19/3/2019,AHPA,ORGO
19/3/2019,FOXBV,FOX
18/3/2019,EDGE,PDSB
15/3/2019,ASNS,XFOR
15/3/2019,WIN,WINMQ
15/3/2019,CHACU,PHGE
15/3/2019,LTN,BIOX
14/3/2019,HHHHU,SJ
12/3/2019,APHB,ARMP
11/3/2019,TIK,TIKK
8/3/2019,SENZ,SRXH
8/3/2019,ANDAU,SNAX
7/3/2019,GZT,GZTGF
5/3/2019,XGTI,VISL
4/3/2019,WGP,WES
4/3/2019,PTX,PTXTQ
4/3/2019,MNCLU,ASLE
3/3/2019,ECR,MR
26/2/2019,RBZAW,RBZWF
26/2/2019,IGCC,IGC
21/2/2019,CFFAU,GCMG
20/2/2019,MNGA,TRNX
19/2/2019,DELT,BETSF
19/2/2019,BSTI,BEST
14/2/2019,AXON,SIOX
8/2/2019,FUSZ,TONX
8/2/2019,NFEC,BIMI
7/2/2019,BTOP,FUBO
7/2/2019,AFST,AFFT
7/2/2019,AFSS,AFFS
4/2/2019,AMMA,WORX
1/2/2019,PAH,ESI
1/2/2019,SAMAU,CLVV
30/1/2019,BWMCU,ATCX
28/1/2019,APRI,SEELQ
28/1/2019,FTACU,PAYA
28/1/2019,AMCIU,ADN
20/1/2019,CRDA,CRD.A
17/1/2019,CFXUU,CFXA
17/1/2019,ABAC,BIQIF
14/1/2019,SMSH,WINR
9/1/2019,STLR,PHUN
3/1/2019,ABX,B
2/1/2019,IMMY,HROW
2/1/2019,FSIC,FSK
2/1/2019,DVMT,DELL
2/1/2019,KORS,CPRI
2/1/2019,BVX,APYX
31/12/2020,TSIAU,LTCH
31/12/2020,AMRH,ENVB
31/12/2020,TOTA,CLNN
30/12/2020,DMYT,RSI
30/12/2020,RMG,RMO
30/12/2020,LCA,GNOG
30/12/2020,LOAK,DNMRQ
29/12/2020,GEC,GEG
24/12/2020,LSAC,VINC
24/12/2020,PTAC,PRCH
24/12/2020,RICE.U,LFG
23/12/2020,BREZU,YDES
23/12/2020,PTI,KANT
23/12/2020,CONXU,CNXX
23/12/2020,MNCL,ASLE
23/12/2020,HYAC,ARKO
22/12/2020,PIC,SPRU
22/12/2020,KTOV,PPBT
22/12/2020,HCAC,GOEVQ
21/12/2020,IPOB,OPEN
21/12/2020,ACACU,MYPS
21/12/2020,IRET,CSR
21/12/2020,OTRAU,CMRA
18/12/2020,FEAC,SKLZ
18/12/2020,AJAX.U,CZOOF
18/12/2020,SAMA,CLVV
18/12/2020,STIC.U,BARK
18/12/2020,ACIC.U,ACHR
17/12/2020,PIH,FGNX
17/12/2020,MOTNU,DCGO
17/12/2020,BHSEU,COEP
17/12/2020,OPES,BFICQ
15/12/2020,TZAC,RVPH
14/12/2020,ATAC.U,OWL
14/12/2020,DCRBU,HYZN
11/12/2020,XPOA.U,QBTS
11/12/2020,SPNV.U,OPAD
11/12/2020,CTAC.U,KORE
10/12/2020,SGAMU,RDBX
10/12/2020,TRNE,DM
10/12/2020,ADOCU,COOT
9/12/2020,NGACU,XOS
9/12/2020,SVSVU,SMR
9/12/2020,CTDH,CYTH
8/12/2020,YSACU,SKYH
8/12/2020,MAACU,ROIV
7/12/2020,DSACU,NOTE
7/12/2020,BTWNU,MNY
7/12/2020,GWACU,CIFR
3/12/2020,GMHI,LAZR
3/12/2020,LCYAU,HLMN
2/12/2020,BFT.U,PSFE
2/12/2020,SNBP,PBLA
2/12/2020,AGCUU,GRAB
2/12/2020,BSN.U,EVTL
1/12/2020,WRTC,WRAP
1/12/2020,AHACU,HUMA
1/12/2020,AAN.W,AAN
30/11/2020,IPOE.U,SOFI
30/11/2020,STWOU,GWH
27/11/2020,FMAC.U,STRYQ
27/11/2020,KCAC,QS
27/11/2020,PACE.U,NRDY
27/11/2020,EMPW.U,HLLY
27/11/2020,GSH,GSHHY
25/11/2020,ACTCU,PTRAQ
24/11/2020,VSPRU,SKIN
24/11/2020,VACQU,RKLB
24/11/2020,CLII.U,EVGO
23/11/2020,FCACU,SHCR
23/11/2020,SEAH.U,SGHC
23/11/2020,VGAC.U,MEHCQ
23/11/2020,IMPX.U,LVWR
23/11/2020,QELLU,LILMF
23/11/2020,LGC,IDICQ
23/11/2020,APSG.U,GBTG
23/11/2020,SBPH,FSTX
20/11/2020,FTIVU,PWP
20/11/2020,FGNA.U,OPFI
19/11/2020,RTRX,TVTX
19/11/2020,NBA.U,MIMOQ
19/11/2020,DBDRU,CMPO
19/11/2020,VIHAU,BKKT
18/11/2020,ORSN,UK
18/11/2020,FVAC,MP
18/11/2020,MYOS,MDVLQ
18/11/2020,CFFA,GCMG
17/11/2020,MYL,VTRS
17/11/2020,PAICU,REVB
17/11/2020,BMRG,EOSE
16/11/2020,CMLFU,WGS
16/11/2020,HEBT,NISN
16/11/2020,PDAC.U,LICYF
13/11/2020,ASPL.U,UP
13/11/2020,AXGT,SIOX
13/11/2020,CAPAU,QSI
12/11/2020,EDNT,BBIG
12/11/2020,GRAM,AENZ
11/11/2020,NFIN,TRIRF
10/11/2020,NWGI,ELYS
10/11/2020,ITACU,ARBE
9/11/2020,INAQU,MILE
9/11/2020,RTP.U,JOBY
9/11/2020,KBLM,ETHZ
9/11/2020,TRWH,BALY
9/11/2020,OACB.U,ALVO
6/11/2020,REXN,IRD
6/11/2020,ENPC.U,GRNT
6/11/2020,TWCTU,CLBT
5/11/2020,SBG.U,OWLT
5/11/2020,VSTR,NCPL
3/11/2020,NSH.U,SPIR
3/11/2020,CRHC.U,CRRCF
3/11/2020,CBL,CBLAQ
2/11/2020,SNPR.U,VLTA
2/11/2020,HCCO,TLMD
2/11/2020,TMTSU,NN
2/11/2020,SVACU,CYXTQ
30/10/2020,HTZ,HTZGQ
30/10/2020,SPAQ,FSRNQ
29/10/2020,BRFRY,BUR
29/10/2020,CPAA,ADV
27/10/2020,IACA.U,TBLA
27/10/2020,ARYB,CERE
26/10/2020,DPHC,RIDEQ
26/10/2020,AI,AAIC
23/10/2020,TWND.U,BURU
22/10/2020,ABCZY,ABCM
21/10/2020,BOWXU,WEWKQ
21/10/2020,LCAPU,MSPR
21/10/2020,KSMTU,GDEV
19/10/2020,CFIIU,VIEWQ
19/10/2020,AWSM,SIMPQ
19/10/2020,FTAC,PAYA
16/10/2020,FMCI,TTCFQ
16/10/2020,FTOCU,PAYO
16/10/2020,CKDXY,OPT
15/10/2020,INSU,SFTGQ
15/10/2020,SAQN,CURI
15/10/2020,CCCL,AEHL
14/10/2020,HZAC.U,SEAT
13/10/2020,TSU,TIMB
13/10/2020,SAIIU,OTMO
13/10/2020,MNK,MNKKQ
13/10/2020,AONE.U,MKFG
13/10/2020,NGA.U,LEVGQ
13/10/2020,AUG,FURY
13/10/2020,HOLUU,ASTR
12/10/2020,OAS,OASPQ
9/10/2020,CLA.U,OUST
9/10/2020,CCXX,CTEV
8/10/2020,STPK.U,STEM
7/10/2020,DMYD.U,GENI
7/10/2020,DGNR.U,CCCS
6/10/2020,ADRO,KDNY
6/10/2020,UMRX,COGT
6/10/2020,FAII.U,ATIP
5/10/2020,SERV,TMX
2/10/2020,SHLL,HYLN
1/10/2020,HHT,ZNB
1/10/2020,GMO,GMOLQ
1/10/2020,JFK,EQOSQ
1/10/2020,BBX,BVH
1/10/2020,GRSVU,AMBP
30/9/2020,GRAF,VLDR
28/9/2020,YAC.U,SSUNF
25/9/2020,PTK.U,VLN
24/9/2020,PSV,HOFSQ
24/9/2020,NHICU,EVLV
23/9/2020,PRPB.U,GETY
23/9/2020,EROS,EMWPF
23/9/2020,FIIIU,ELMSQ
23/9/2020,DFHTU,CMAXQ
22/9/2020,ACEVU,TMPOQ
22/9/2020,CCIV.U,LCID
18/9/2020,SPN,SPNX
17/9/2020,CTL,LUMN
16/9/2020,ACND.U,MKTW
16/9/2020,TORC,ACET
16/9/2020,ERESU,ABL
15/9/2020,EVSI,BEEM
14/9/2020,HPX.U,AMBI
11/9/2020,JMDA,CRTD
9/9/2020,DEH.U,RBOT
9/9/2020,AACQU,ORGN
8/9/2020,MNLO,VYNE
8/9/2020,TWMC,KSPN
4/9/2020,PSACU,FFAI
2/9/2020,ZN,ZNOG
2/9/2020,MCACU,PLBY
2/9/2020,AFH,AFHIQ
31/8/2020,CCH,UTZ
31/8/2020,FPAC,GB
26/8/2020,PANA.U,NUVB
26/8/2020,CPSR.U,GLSHQ
25/8/2020,VMACU,ANGH
24/8/2020,GSAH.U,MIR
24/8/2020,PACQ,HPK
20/8/2020,VAL,VALPQ
20/8/2020,DMPI,HURA
19/8/2020,KCAC.U,QS
19/8/2020,DBCP,PTRS
18/8/2020,FUSE.U,ML
18/8/2020,RYCE,ANFIF
14/8/2020,UCUT,SILO
11/8/2020,TREB.U,SST
7/8/2020,TXAC,PNT
7/8/2020,DNJR,BTBT
5/8/2020,CNMF,SBEV
4/8/2020,ENT,GEENQ
3/8/2020,HECCU,TALK
3/8/2020,TCRZ,FCRZ
3/8/2020,TCRW,FCRW
3/8/2020,TCRD,FCRD
3/8/2020,DNR,DNRCQ
3/8/2020,ARYBU,CERE
31/7/2020,ROSEW,ROSWQ
31/7/2020,NE,NEBLQ
24/7/2020,BRLIU,NUKK
23/7/2020,RTIX,SRGAQ
23/7/2020,RBS,NWG
22/7/2020,ROCHU,PCT
21/7/2020,ERI,CZR
21/7/2020,BGG,BGGSQ
21/7/2020,WPF.U,ALIT
20/7/2020,XRF,SOS
20/7/2020,CRC,CRCQQ
16/7/2020,LHC,DMSL
15/7/2020,LGVW.U,BFLY
14/7/2020,HCR,HCRSQ
11/7/2020,POL,AVNT
9/7/2020,AMRYY,AMYT
8/7/2020,JWS.U,CANOQ
7/7/2020,GIK.U,ZEVY
7/7/2020,TRPX,SPRC
7/7/2020,RTW,RTWIQ
7/7/2020,CATS,OTRKQ
6/7/2020,INTL,SNEX
6/7/2020,PGEUU,PCGU
6/7/2020,CVTI,CVLG
2/7/2020,ARYA,IMTX
2/7/2020,GPAQ,HOFV
1/7/2020,RUBI,MGNI
1/7/2020,CGROU,INVZ
1/7/2020,GNC,GNCIQ
1/7/2020,PUB,ALTA
30/6/2020,SOAC.U,TMC
29/6/2020,CHK,CHKAQ
26/6/2020,LK,LKNCY
26/6/2020,CHK:PD,CHKLQ
25/6/2020,XOG,XOGAQ
25/6/2020,ACTT,FREE
24/6/2020,FVAC.U,MP
23/6/2020,CHAQ.U,RCOR
22/6/2020,FDEF,PFC
22/6/2020,IPOB.U,OPEN
17/6/2020,PYX,PYXSQ
17/6/2020,PAAC,LGHL
17/6/2020,PCPL.U,ETWO
17/6/2020,NOVSU,APPHQ
16/6/2020,TOCA,FBRX
16/6/2020,IPOC.U,CLOV
12/6/2020,ERA,VTOL
12/6/2020,VRML,AWHL
11/6/2020,ITRK,LPTV
11/6/2020,NEBU,LPRO
10/6/2020,LTM,LTMAY
5/6/2020,BMRG.U,EOSE
4/6/2020,VTIQ,NKLAQ
4/6/2020,APY,CHX
1/6/2020,AOBC,SWBI
1/6/2020,SPAR,SHYF
1/6/2020,LBY,LBYYQ
1/6/2020,MUDS,HYMC
1/6/2020,LOAK.U,DNMRQ
29/5/2020,DCAR,SBLX
29/5/2020,ZFGN,LRMR
27/5/2020,UNT,UNTCQ
27/5/2020,CNAT,HSTOQ
26/5/2020,RTTR,QLGN
21/5/2020,I,INTEQ
20/5/2020,LSACU,VINC
20/5/2020,DFPHU,TOI
19/5/2020,BPMX,TMBRQ
19/5/2020,JCP,CPPRQ
18/5/2020,SES,SYNE
18/5/2020,TMSR,GDC
15/5/2020,PEER,IPM
14/5/2020,SSI,SSINQ
11/5/2020,HHHH,SJ
11/5/2020,CUI,OIGBQ
11/5/2020,AVH,AVHOQ
8/5/2020,CIFS,FRGT
8/5/2020,TROV,CRDF
7/5/2020,CCAC.U,QNGYQ
5/5/2020,NBACU,NVVE
5/5/2020,AKG,GAU
4/5/2020,INNT,NMTRQ
4/5/2020,FBNK,FUBO
29/4/2020,FEAC.U,SKLZ
29/4/2020,RBZ,RBZHF
28/4/2020,DO,DOFSQ
24/4/2020,FTR,FTRCQ
24/4/2020,DEAC,DKNG
20/4/2020,MSG,MSGS
17/4/2020,DMYT.U,RSI
13/4/2020,GHIVU,UWMC
8/4/2020,PENC,NMGX
8/4/2020,CCXX.U,CTEV
8/4/2020,WRLS,AVCTQ
7/4/2020,QHC,QHCCQ
2/4/2020,BURG,SONN
2/4/2020,UTX,RTX
2/4/2020,RECN,RGP
31/3/2020,EDTX,BTCT
30/3/2020,DCIX,PSHG
30/3/2020,CTST,CNTTQ
25/3/2020,DFNS.U,IRNTQ
24/3/2020,ESSCU,AIIO
19/3/2020,NLNK,LUMO
18/3/2020,TIBR,IGIC
17/3/2020,IVOB,IVF
13/3/2020,SPEX,DOMH
9/3/2020,GLOW,OBLG
6/3/2020,CTAC,GDYN
6/3/2020,HIIQ,BFYT
4/3/2020,SDEV,BYRN
3/3/2020,COT,PRMB
2/3/2020,PIR,PIRRQ
2/3/2020,MNI,MNIQQ
2/3/2020,GDI,IR
2/3/2020,BPR,BPYU
2/3/2020,IPV.U,AEVA
28/2/2020,SSW,ATCO
24/2/2020,SBGL,SBSW
20/2/2020,HALC,BATL
19/2/2020,TKKS,CHR
18/2/2020,BWMC,ATCX
18/2/2020,BRPM,ALTG
13/2/2020,MRIC,CLPT
12/2/2020,JMU,MFH
11/2/2020,PKD,PKDC
11/2/2020,GRSH,PAE
10/2/2020,GSAH,VRT
5/2/2020,CIICU,ARVLF
3/2/2020,WTR,WTRG
3/2/2020,XON,PGEN
3/2/2020,BIOS,OPCH
3/2/2020,FII,FHI
31/1/2020,ESTRW,ESTWF
30/1/2020,PVT,KLDI
30/1/2020,ELAXU,ELAT
29/1/2020,SRACU,MNTS
27/1/2020,ECA,OVV
22/1/2020,MDR,MDRIQ
21/1/2020,MOSC,VVNT
17/1/2020,FGP,FGPRQ
16/1/2020,LIVKU,AGILQ
15/1/2020,PTACU,PRCH
14/1/2020,AMHCU,JSPR
12/1/2020,LXRP,LEXX
10/1/2020,ALUS.U,TE
10/1/2020,PRTO,TARA
10/1/2020,SAQNU,CURI
9/1/2020,CLDC,RAHGF
8/1/2020,AZSEY,ALIZY
7/1/2020,LNFA.U,ZFOX
6/1/2020,PJC,PIPR
6/1/2020,MFAC,BMTX
5/1/2020,ROCCU,RSVR
5/1/2020,RSVAU,ENVX
2/1/2020,CECO,PRDO
2/1/2020,FSRVU,KPLT
31/12/2021,DHACU,VSEE
31/12/2021,ATHN,HLGN
31/12/2021,RCFA.U,BGL
30/12/2021,NGCA,VORBQ
29/12/2021,ROCAU,DTI
29/12/2021,INS,CCRD
28/12/2021,DBDR,CMPO
27/12/2021,PCCTU,SPEC
27/12/2021,FSII,PRDS
27/12/2021,PEGRU,PITEF
27/12/2021,HCAQ,HYPR
27/12/2021,CNDB.U,GCTS
27/12/2021,ATMR,FATH
23/12/2021,LGTOU,SLND
23/12/2021,JUN.U,JUN
23/12/2021,FIACU,DEVS
23/12/2021,MACQ,ADTH
23/12/2021,EUSG,ADSE
20/12/2021,IIAC,ZGN
20/12/2021,MOSY,PRSO
20/12/2021,CMLT,EQRX
17/12/2021,WWACU,AERT
16/12/2021,ESACU,ZEO
16/12/2021,ISOS,LUCK
16/12/2021,BSN,EVTL
16/12/2021,XFINU,BDMD
16/12/2021,IAIC,AIFF
16/12/2021,HX,AHG
15/12/2021,YAC.WS,SSUTF
15/12/2021,YAC,SSUNF
14/12/2021,IKNX,WULF
14/12/2021,LAXXU,EUDA
13/12/2021,PGSS.U,SHMD
13/12/2021,BHTG,RENO
13/12/2021,GOGN.U,LZM
13/12/2021,DPW,GPUS
10/12/2021,CLI,VRE
10/12/2021,NCACU,PBM
10/12/2021,ARIZU,FUFU
10/12/2021,AXH.U,AXHI
10/12/2021,CBAH,AMPS
9/12/2021,LIONU,SMX
9/12/2021,DCRC,SLDP
9/12/2021,FNVTU,SCAG
9/12/2021,DGNS,CVT
9/12/2021,SVOK,BOXDQ
8/12/2021,DMYQ,PL
8/12/2021,GIG,BBAI
7/12/2021,TPGS,VCSA
7/12/2021,MSRT,GWAV
6/12/2021,FOUNU,RBTC
6/12/2021,FORE,PIII
6/12/2021,THMAW,PERWQ
6/12/2021,THMA,PEARQ
6/12/2021,TRIS.U,HPAI
6/12/2021,ENFA,BZFD
3/12/2021,ADF,HGTY
3/12/2021,AVACU,BENF
2/12/2021,DMAQU,TRUG
2/12/2021,AGC,GRAB
1/12/2021,IACB,CTV
1/12/2021,DDMX,CDRO
1/12/2021,FHBI,BAFN
1/12/2021,BRKS,AZTA
30/11/2021,BHACU,SAFX
30/11/2021,HRTH,HHS
30/11/2021,PBAXU,CERO
29/11/2021,LCW.U,INV
26/11/2021,JMACU,APLM
24/11/2021,HCVIU,NAMM
22/11/2021,LIII,LOCL
19/11/2021,VOSOW,WEJWQ
19/11/2021,VOSO,WEJOQ
18/11/2021,ADOM,EVTV
17/11/2021,SMAPU,MSAI
17/11/2021,IPAXU,LUNR
17/11/2021,GIACU,CRGO
16/11/2021,SGOC,TROO
15/11/2021,DFPH,TOI
15/11/2021,CSU,SNDA
11/11/2021,NGAB,EMBK
10/11/2021,AACIU,RZLV
10/11/2021,SRNA,BNC
9/11/2021,HTZZ,HTZ
8/11/2021,EDNCU,SATX
8/11/2021,AEHAU,OCEA
8/11/2021,KVSB,NXDR
8/11/2021,EYEG,KPRX
8/11/2021,MOTN,DCGO
5/11/2021,CIIGU,ZAPP
5/11/2021,NETE,BINI
4/11/2021,MKTY,SLNH
4/11/2021,GIA.U,QTIH
4/11/2021,EVTCY,EVO
4/11/2021,SWBK,BRDSQ
4/11/2021,RTPY,AUR
2/11/2021,BCEI,CIVI
1/11/2021,TDAC,SEGG
1/11/2021,MLHR,MLKN
1/11/2021,TPBAU,LVRO
1/11/2021,FLAG.U,CLDI
29/10/2021,APOP,QNRX
29/10/2021,TMTS,NN
29/10/2021,BXS,CADE
29/10/2021,MCAD,BTTX
28/10/2021,BNIXU,VWAV
26/10/2021,INAQ.U,AMOD
25/10/2021,BCYP,SABS
25/10/2021,SGAM,RDBX
22/10/2021,KURI,BBLNF
21/10/2021,BOWX,WEWKQ
21/10/2021,GSAH,MIR
20/10/2021,LOKB,NVTS
20/10/2021,LEGO,ASTL
19/10/2021,RVACU,WEST
19/10/2021,HZAC,SEAT
18/10/2021,TYHT,SISI
18/10/2021,PVAC,ROCC
18/10/2021,MRAC,ENJYQ
18/10/2021,VIH,BKKT
13/10/2021,KBSF,JXG
12/10/2021,IARE,IVT
12/10/2021,PONOU,AWIN
11/10/2021,STWO,GWH
8/10/2021,JCOM,ZD
8/10/2021,SCON,CLRD
8/10/2021,ITAC,ARBE
7/10/2021,LSAQ,SNCE
6/10/2021,LIVX,LVO
6/10/2021,OXUSU,BRLS
5/10/2021,RXN,ZWS
5/10/2021,RBC,RRX
5/10/2021,FEYE,MNDT
5/10/2021,DCRDU,HHRS
5/10/2021,VCXAU,AAGR
4/10/2021,CREE,WOLF
4/10/2021,KCAC,WBX
4/10/2021,CENQU,VGAS
4/10/2021,COG,CTRA
1/10/2021,FI,XPRO
1/10/2021,MAAC,ROIV
1/10/2021,NOVVU,RMSG
1/10/2021,HJLI,NVNO
1/10/2021,CTAC,KORE
1/10/2021,OXACU,JTAI
